Y,X,data_payload_id,instance_datetime,url,agency,platform_type,platform_id,platform_name,gaw_id,instrument_name,instrument_model,instrument_number,monthly_date,monthly_columno3,monthly_stddevo3,monthly_npts,daily_date,daily_wlcode,daily_obscode,daily_columno3,daily_stddevo3,daily_utc_begin,daily_utc_end,daily_utc_mean,daily_nobs,daily_mmu,daily_columnso2,latest_observation,country
-37.8,144.967,1752619,2017/02/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-02-01,277.0,13.0,23,2017-02-01,0,3,261.5,0.7,0.13,6.73,,2,,,0,AUS
-37.8,144.967,1752637,2017/02/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-02-01,277.0,13.0,23,2017-02-24,0,6,274.5,3.0,-0.98,6.64,,4,,,0,AUS
-37.8,144.967,1752628,2017/02/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-02-01,277.0,13.0,23,2017-02-12,0,6,280.8,10.4,0.38,5.20,,4,,,0,AUS
-37.8,144.967,1747719,2017/01/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-01-02,271.6,10.4,25,2017-01-26,0,2,272.0,2.8,-2.80,-2.19,,2,,,0,AUS
-37.8,144.967,1747706,2017/01/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-01-02,271.6,10.4,25,2017-01-12,0,0,268.3,1.9,-2.72,7.38,,9,,,0,AUS
-37.8,144.967,1747698,2017/01/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-01-02,271.6,10.4,25,2017-01-02,0,6,275.3,0.6,5.23,7.18,,3,,,0,AUS
-37.8,144.967,1747699,2017/01/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-01-02,271.6,10.4,25,2017-01-03,0,0,275.3,3.2,2.68,7.78,,4,,,0,AUS
-37.8,144.967,1747700,2017/01/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-01-02,271.6,10.4,25,2017-01-04,0,0,275.6,3.6,-2.08,7.62,,10,,,0,AUS
-37.8,144.967,1747701,2017/01/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-01-02,271.6,10.4,25,2017-01-05,0,0,289.0,0.0,2.57,2.57,,1,,,0,AUS
-37.8,144.967,1747718,2017/01/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-01-02,271.6,10.4,25,2017-01-25,0,0,258.0,1.4,1.97,3.24,,2,,,0,AUS
-37.8,144.967,1747720,2017/01/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-01-02,271.6,10.4,25,2017-01-29,0,0,277.9,5.2,-2.53,2.83,,7,,,0,AUS
-37.8,144.967,1747721,2017/01/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-01-02,271.6,10.4,25,2017-01-30,0,4,297.0,8.5,-0.08,0.09,,2,,,0,AUS
-37.8,144.967,1747702,2017/01/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-01-02,271.6,10.4,25,2017-01-08,0,0,283.5,9.2,-0.20,1.98,,2,,,0,AUS
-37.8,144.967,1747708,2017/01/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-01-02,271.6,10.4,25,2017-01-14,0,6,271.5,2.1,4.64,4.73,,2,,,0,AUS
-37.8,144.967,1747711,2017/01/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-01-02,271.6,10.4,25,2017-01-17,0,0,261.0,2.8,-0.55,2.81,,2,,,0,AUS
-37.8,144.967,1747703,2017/01/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-01-02,271.6,10.4,25,2017-01-09,0,3,282.0,8.8,-2.16,6.20,,4,,,0,AUS
-37.8,144.967,1747704,2017/01/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-01-02,271.6,10.4,25,2017-01-10,0,0,276.5,0.7,4.56,5.77,,2,,,0,AUS
-37.8,144.967,1747722,2017/01/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-01-02,271.6,10.4,25,2017-01-31,0,0,264.0,2.8,0.72,4.40,,2,,,0,AUS
-37.8,144.967,1747712,2017/01/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-01-02,271.6,10.4,25,2017-01-18,0,6,258.0,6.6,-2.23,-0.11,,3,,,0,AUS
-37.8,144.967,1747709,2017/01/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-01-02,271.6,10.4,25,2017-01-15,0,0,265.0,4.2,2.64,6.44,,2,,,0,AUS
-37.8,144.967,1747710,2017/01/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-01-02,271.6,10.4,25,2017-01-16,0,0,268.5,2.1,1.92,2.54,,2,,,0,AUS
-37.8,144.967,1747714,2017/01/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-01-02,271.6,10.4,25,2017-01-21,0,0,271.0,7.1,5.19,7.45,,2,,,0,AUS
-37.8,144.967,1747715,2017/01/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-01-02,271.6,10.4,25,2017-01-22,0,0,254.7,3.2,-2.83,6.30,,3,,,0,AUS
-37.8,144.967,1747716,2017/01/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-01-02,271.6,10.4,25,2017-01-23,0,4,257.0,0.0,-2.14,6.68,,2,,,0,AUS
-37.8,144.967,1747717,2017/01/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-01-02,271.6,10.4,25,2017-01-24,0,3,261.0,0.0,-1.94,-1.94,,1,,,0,AUS
-37.8,144.967,1747713,2017/01/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-01-02,271.6,10.4,25,2017-01-20,0,0,267.5,0.7,7.23,7.71,,2,,,0,AUS
-37.8,144.967,1747707,2017/01/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-01-02,271.6,10.4,25,2017-01-13,0,4,284.0,0.0,-0.02,-0.02,,1,,,0,AUS
-37.8,144.967,1747705,2017/01/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-01-02,271.6,10.4,25,2017-01-11,0,0,275.5,7.8,3.48,7.33,,2,,,0,AUS
-37.8,144.967,1747597,2016/12/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-12-01,287.0,11.6,26,2016-12-18,0,0,288.5,3.5,-2.80,6.19,,2,,,0,AUS
-37.8,144.967,1747586,2016/12/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-12-01,287.0,11.6,26,2016-12-07,0,0,285.0,5.7,1.78,6.59,,2,,,0,AUS
-37.8,144.967,1747585,2016/12/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-12-01,287.0,11.6,26,2016-12-06,0,0,300.0,0.0,4.11,5.70,,2,,,0,AUS
-37.8,144.967,1747606,2016/12/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-12-01,287.0,11.6,26,2016-12-31,0,0,279.0,7.1,0.33,2.67,,2,,,0,AUS
-37.8,144.967,1747599,2016/12/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-12-01,287.0,11.6,26,2016-12-22,0,0,295.5,4.9,1.63,4.00,,2,,,0,AUS
-37.8,144.967,1747591,2016/12/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-12-01,287.0,11.6,26,2016-12-12,0,0,277.0,0.0,-1.76,-1.76,,1,,,0,AUS
-37.8,144.967,1747594,2016/12/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-12-01,287.0,11.6,26,2016-12-15,0,2,291.0,0.0,-0.83,-0.83,,1,,,0,AUS
-37.8,144.967,1747593,2016/12/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-12-01,287.0,11.6,26,2016-12-14,0,3,275.5,2.9,-2.31,4.95,,4,,,0,AUS
-37.8,144.967,1747589,2016/12/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-12-01,287.0,11.6,26,2016-12-10,0,0,270.0,0.0,4.70,4.70,,1,,,0,AUS
-37.8,144.967,1747590,2016/12/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-12-01,287.0,11.6,26,2016-12-11,0,0,277.0,0.0,6.29,6.29,,1,,,0,AUS
-37.8,144.967,1747583,2016/12/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-12-01,287.0,11.6,26,2016-12-04,0,4,296.2,13.2,-2.18,5.11,,5,,,0,AUS
-37.8,144.967,1747582,2016/12/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-12-01,287.0,11.6,26,2016-12-02,0,0,301.3,0.6,6.33,6.72,,3,,,0,AUS
-37.8,144.967,1747584,2016/12/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-12-01,287.0,11.6,26,2016-12-05,0,0,293.7,4.5,1.04,4.56,,3,,,0,AUS
-37.8,144.967,1747600,2016/12/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-12-01,287.0,11.6,26,2016-12-23,0,0,286.5,5.4,-2.05,4.23,,4,,,0,AUS
-37.8,144.967,1747603,2016/12/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-12-01,287.0,11.6,26,2016-12-26,0,3,271.0,0.0,-2.20,-2.20,,1,,,0,AUS
-37.8,144.967,1747596,2016/12/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-12-01,287.0,11.6,26,2016-12-17,0,0,293.0,1.4,-0.38,6.32,,2,,,0,AUS
-37.8,144.967,1747595,2016/12/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-12-01,287.0,11.6,26,2016-12-16,0,0,289.0,0.0,-1.60,-1.60,,1,,,0,AUS
-37.8,144.967,1747601,2016/12/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-12-01,287.0,11.6,26,2016-12-24,0,0,284.5,2.1,4.28,5.58,,2,,,0,AUS
-37.8,144.967,1747592,2016/12/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-12-01,287.0,11.6,26,2016-12-13,0,3,284.0,4.1,-2.52,5.20,,5,,,0,AUS
-37.8,144.967,1747602,2016/12/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-12-01,287.0,11.6,26,2016-12-25,0,0,277.0,3.7,-2.46,7.33,,8,,,0,AUS
-37.8,144.967,1747605,2016/12/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-12-01,287.0,11.6,26,2016-12-30,0,2,283.0,0.0,5.02,5.02,,1,,,0,AUS
-37.8,144.967,1747588,2016/12/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-12-01,287.0,11.6,26,2016-12-09,0,6,280.0,0.0,-0.08,-0.08,,1,,,0,AUS
-37.8,144.967,1747604,2016/12/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-12-01,287.0,11.6,26,2016-12-28,0,0,266.0,0.0,4.93,4.93,,1,,,0,AUS
-37.8,144.967,1747598,2016/12/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-12-01,287.0,11.6,26,2016-12-21,0,2,298.0,0.0,-2.35,-2.35,,1,,,0,AUS
-37.8,144.967,1747587,2016/12/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-12-01,287.0,11.6,26,2016-12-08,0,0,304.0,12.7,2.69,6.63,,2,,,0,AUS
-37.8,144.967,1747581,2016/12/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-12-01,287.0,11.6,26,2016-12-01,0,0,317.0,0.0,4.80,4.80,,1,,,0,AUS
-37.8,144.967,1747455,2016/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-11-01,310.1,16.0,23,2016-11-09,0,6,321.0,4.3,-2.70,5.15,,5,,,0,AUS
-37.8,144.967,1747470,2016/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-11-01,310.1,16.0,23,2016-11-30,0,6,305.0,0.0,-0.69,-0.69,,1,,,0,AUS
-37.8,144.967,1747461,2016/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-11-01,310.1,16.0,23,2016-11-18,0,4,290.7,5.3,-2.53,5.78,,9,,,0,AUS
-37.8,144.967,1747469,2016/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-11-01,310.1,16.0,23,2016-11-29,0,0,301.5,3.9,-2.25,5.39,,8,,,0,AUS
-37.8,144.967,1747462,2016/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-11-01,310.1,16.0,23,2016-11-19,0,0,291.8,3.2,-1.71,5.18,,5,,,0,AUS
-37.8,144.967,1747456,2016/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-11-01,310.1,16.0,23,2016-11-10,0,0,325.0,0.0,5.03,5.03,,1,,,0,AUS
-37.8,144.967,1747452,2016/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-11-01,310.1,16.0,23,2016-11-05,0,6,319.3,2.5,-1.95,4.28,,3,,,0,AUS
-37.8,144.967,1747466,2016/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-11-01,310.1,16.0,23,2016-11-26,0,6,297.8,5.2,-2.58,5.37,,5,,,0,AUS
-37.8,144.967,1747451,2016/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-11-01,310.1,16.0,23,2016-11-04,0,0,311.5,0.7,-2.24,5.92,,2,,,0,AUS
-37.8,144.967,1747454,2016/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-11-01,310.1,16.0,23,2016-11-08,0,0,338.0,0.0,3.88,3.88,,1,,,0,AUS
-37.8,144.967,1747464,2016/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-11-01,310.1,16.0,23,2016-11-21,0,4,301.7,4.0,-2.59,-0.14,,3,,,0,AUS
-37.8,144.967,1747458,2016/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-11-01,310.1,16.0,23,2016-11-14,0,6,320.0,15.6,-1.37,4.40,,2,,,0,AUS
-37.8,144.967,1747457,2016/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-11-01,310.1,16.0,23,2016-11-13,0,5,336.5,10.6,-1.07,3.99,,2,,,0,AUS
-37.8,144.967,1747459,2016/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-11-01,310.1,16.0,23,2016-11-16,0,0,305.0,0.0,0.73,0.73,,1,,,0,AUS
-37.8,144.967,1747465,2016/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-11-01,310.1,16.0,23,2016-11-25,0,6,310.0,5.5,-0.83,4.76,,4,,,0,AUS
-37.8,144.967,1747453,2016/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-11-01,310.1,16.0,23,2016-11-07,0,4,304.5,10.6,-2.51,0.21,,2,,,0,AUS
-37.8,144.967,1747460,2016/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-11-01,310.1,16.0,23,2016-11-17,0,0,289.5,2.1,-0.61,0.87,,2,,,0,AUS
-37.8,144.967,1747448,2016/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-11-01,310.1,16.0,23,2016-11-01,0,0,336.0,0.0,-2.53,-2.53,,1,,,0,AUS
-37.8,144.967,1747463,2016/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-11-01,310.1,16.0,23,2016-11-20,0,0,290.3,4.6,-2.83,7.04,,7,,,0,AUS
-37.8,144.967,1747467,2016/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-11-01,310.1,16.0,23,2016-11-27,0,5,285.2,2.3,-2.53,5.35,,9,,,0,AUS
-37.8,144.967,1747449,2016/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-11-01,310.1,16.0,23,2016-11-02,0,0,331.0,0.0,6.79,6.79,,1,,,0,AUS
-37.8,144.967,1747450,2016/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2016/20161101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2016-11-01,310.1,16.0,23,2016-11-03,0,0,322.0,2.4,-2.11,5.63,,8,,,0,AUS
